time_utc,delivery_month,hourly_forward_TRY_MWh,near_term_anchor_flag,realized_TRY_MWh,error_TRY_MWh,abs_error_TRY_MWh,sMAPE,MAPE_capped,signed_pct_vs_forward,model_residual_sd_TRY_MWh,month
2026-02-27 05:00:00+00:00,2026-02,2912.827756275228,False,2468.0,-444.8277562752278,444.8277562752278,16.533803958190664,18.023815084085406,-15.27133745951564,558.8681860765313,2026-02
2026-02-27 06:00:00+00:00,2026-02,2913.2586350631905,False,1739.97,-1173.2886350631904,1173.2886350631904,50.429012931889055,67.43154393829724,-40.274097910216646,558.9573157231879,2026-02
2026-02-27 07:00:00+00:00,2026-02,2913.643042718397,False,1263.64,-1650.0030427183967,1650.0030427183967,78.99886245891757,130.5754046024498,-56.630239824400796,559.0447484833918,2026-02
2026-02-27 08:00:00+00:00,2026-02,2913.9697908083613,False,1739.97,-1173.9997908083612,1173.9997908083612,50.45186846323359,67.47241566281954,-40.288674045679905,559.1292879456743,2026-02
2026-02-27 09:00:00+00:00,2026-02,2914.226609369638,False,1200.01,-1714.216609369638,1714.216609369638,83.3309686402446,142.8501936958557,-58.822351146551085,559.2095870484516,2026-02
2026-02-27 10:00:00+00:00,2026-02,2914.400114233009,False,999.1,-1915.300114233009,1915.300114233009,97.88169456120642,191.70254371264227,-65.71850257894545,559.2841396910858,2026-02
2026-02-27 11:00:00+00:00,2026-02,2914.475781341627,False,1850.0,-1064.4757813416272,1064.4757813416272,44.68385737252638,57.53923142387175,-36.52374770640965,559.3512727862613,2026-02
2026-02-27 12:00:00+00:00,2026-02,2914.437929400531,False,1300.0,-1614.4379294005312,1614.4379294005312,76.61462602820546,124.1875330308101,-55.3944866388904,559.4091389066581,2026-02
2026-02-27 13:00:00+00:00,2026-02,2914.269712309932,False,1300.0,-1614.269712309932,1614.269712309932,76.60970096881228,124.17459325461014,-55.39191192535218,559.4557096955555,2026-02
2026-02-27 14:00:00+00:00,2026-02,2913.9531229504105,False,1794.0,-1119.9531229504105,1119.9531229504105,47.57707197596526,62.42771030938743,-38.43415030014091,559.488770228294,2026-02
2026-02-27 15:00:00+00:00,2026-02,2913.469010004624,False,2468.0,-445.4690100046241,445.4690100046241,16.555665717909292,18.04979781218088,-15.289986214883992,559.5059145293355,2026-02
2026-02-27 16:00:00+00:00,2026-02,2912.797109616244,False,2468.0,-444.79710961624414,444.79710961624414,16.53275901525181,18.022573323186553,-15.270445996660762,559.5045424678871,2026-02
2026-02-27 17:00:00+00:00,2026-02,2911.916093801249,False,2468.01,-443.90609380124897,443.90609380124897,16.502311967174325,17.986397696980518,-15.244467199663324,559.4818582735446,2026-02
2026-02-27 18:00:00+00:00,2026-02,2910.803637637958,False,1989.99,-920.8136376379582,920.8136376379582,37.57814369354935,46.27227461635275,-31.634344059882192,559.4348709319847,2026-02
2026-02-27 19:00:00+00:00,2026-02,2909.436507368615,False,1649.99,-1259.446507368615,1259.446507368615,55.245829945199844,76.3305539650916,-43.28833106269425,559.3603967392193,2026-02
2026-02-27 20:00:00+00:00,2026-02,2907.7906716450043,False,1494.0,-1413.7906716450043,1413.7906716450043,64.2370697340159,94.6312363885545,-48.62078571994284,559.2550643110882,2026-02
2026-02-27 21:00:00+00:00,2026-02,2905.84143824148,False,1739.98,-1165.8614382414798,1165.8614382414798,50.1896792091423,67.00430109779882,-40.121302659481,559.1153223622689,2026-02
2026-02-27 22:00:00+00:00,2026-02,2903.5636186385354,False,1639.99,-1263.5736186385354,1263.5736186385354,55.62049993005969,77.0476416708965,-43.51802765840612,558.9374505858528,2026-02
2026-02-27 23:00:00+00:00,2026-02,2900.931722946143,False,1450.0,-1450.931722946143,1450.931722946143,66.6952191087786,100.06425675490642,-50.01605902922108,558.7175739801892,2026-02
2026-02-28 00:00:00+00:00,2026-02,2897.92018768572,False,1484.0,-1413.92018768572,1413.92018768572,64.53427388564427,95.27764067963074,-48.790860207053434,558.4516809839014,2026-02
2026-02-28 01:00:00+00:00,2026-02,2894.503638979694,False,1600.01,-1294.4936389796942,1294.4936389796942,57.60328004137769,80.90534677781353,-44.72247405555172,558.1356457924056,2026-02
2026-02-28 02:00:00+00:00,2026-02,2890.6571937050307,False,1739.98,-1150.6771937050307,1150.6771937050307,49.69843870598549,66.13163333515504,-39.80676768628444,557.7652552395468,2026-02
2026-02-28 03:00:00+00:00,2026-02,2886.3568011480893,False,1739.98,-1146.3768011480893,1146.3768011480893,49.558726501001836,65.88448149680394,-39.717085590114905,557.3362406357326,2026-02
2026-02-28 04:00:00+00:00,2026-02,2881.579627649169,False,1450.0,-1431.5796276491692,1431.5796276491692,66.0996565091943,98.72962949304615,-49.68037717621813,556.8443149588168,2026-02
2026-02-28 05:00:00+00:00,2026-02,2876.304486641764,False,1449.99,-1426.314486641764,1426.314486641764,65.93700410574334,98.36719471456796,-49.58843868115857,556.2852157955663,2026-02
2026-02-28 06:00:00+00:00,2026-02,2870.512316369907,False,1199.99,-1670.5223163699068,1670.5223163699068,82.079418535238,139.21135312543495,-58.1959640738443,555.6547544294575,2026-02
2026-02-28 07:00:00+00:00,2026-02,2864.186707402273,False,1437.39,-1426.796707402273,1426.796707402273,66.33831287708999,99.26301890247413,-49.815073288163276,554.948871464419,2026-02
2026-02-28 08:00:00+00:00,2026-02,2857.314481849208,False,675.1,-2182.214481849208,2182.214481849208,123.55370487026345,323.24314647447903,-76.37291924677868,554.1636993636423,2026-02
2026-02-28 09:00:00+00:00,2026-02,2849.8863259236177,False,499.99,-2349.896325923618,2349.896325923618,140.29749741735387,469.98866495802275,-82.45579146606985,553.2956322673928,2026-02
2026-02-28 10:00:00+00:00,2026-02,2841.897477163532,False,675.11,-2166.787477163532,2166.787477163532,123.2176781671813,320.9532486799976,-76.24439285987823,552.3414034336615,2026-02
2026-02-28 11:00:00+00:00,2026-02,2833.3484672476943,False,1449.99,-1383.3584672476943,1383.3584672476943,64.59253583742992,95.4046901873595,-48.824155702651154,551.2981706203182,2026-02
2026-02-28 12:00:00+00:00,2026-02,2824.245920880433,False,899.99,-1924.255920880433,1924.255920880433,103.3369508140895,213.80858908214904,-68.13344074090276,550.1636096971006,2026-02
2026-02-28 13:00:00+00:00,2026-02,2814.6034106926586,False,1201.0,-1613.6034106926586,1613.6034106926586,80.36667198737761,134.35498840072094,-57.329690021783904,548.936016740364,2026-02
2026-02-28 14:00:00+00:00,2026-02,2804.4423674965,False,1739.98,-1064.4623674965,1064.4623674965,46.846982142767125,61.17670131245762,-37.95629319516863,547.6144188232005,2026-02
2026-02-28 15:00:00+00:00,2026-02,2793.7930445363177,False,1739.98,-1053.8130445363176,1053.8130445363176,46.487242929209934,60.564664222365636,-37.71979626755845,546.1986936686864,2026-02
2026-02-28 16:00:00+00:00,2026-02,2782.6955335931398,False,1997.01,-785.6855335931398,785.6855335931398,32.87589698031047,39.3430946060931,-28.234692732576026,544.6896982851489,2026-02
2026-02-28 17:00:00+00:00,2026-02,2771.2008299165977,False,2000.01,-771.1908299165977,771.1908299165977,32.3268393457297,38.55934869908639,-27.828760066436885,543.089406650146,2026-02
2026-02-28 18:00:00+00:00,2026-02,2759.371941976272,False,1997.0,-762.371941976272,762.371941976272,32.056868187625646,38.17586089014882,-27.628458866993423,541.4010564552071,2026-02
2026-02-28 19:00:00+00:00,2026-02,2747.285040931504,False,1639.99,-1107.2950409315042,1107.2950409315042,50.47757574352593,67.51840199827464,-40.30506570792745,539.6293048672186,2026-02
2026-02-28 20:00:00+00:00,2026-02,2735.030643518048,False,1600.0,-1135.0306435180478,1135.0306435180478,52.36551880966293,70.93941521987799,-41.499741372479356,537.7803932056386,2026-02
2026-02-28 21:00:00+00:00,2026-03,2722.714820744174,False,1650.0,-1072.7148207441742,1072.7148207441742,49.06401925207706,65.01301943904086,-39.39872117972969,535.8623203785468,2026-03
2026-02-28 22:00:00+00:00,2026-03,2710.4604233271143,False,1417.4,-1293.0604233271142,1293.0604233271142,62.65039467031635,91.22762969712954,-47.706301564066784,533.8850248649992,2026-03
2026-02-28 23:00:00+00:00,2026-03,2698.3735222751848,False,1417.39,-1280.9835222751847,1280.9835222751847,62.247673625673215,90.37622124293134,-47.47243151107928,531.8600947276456,2026-03
