valuation_date,contract_name,price_TRY_MWh,delivery_year,delivery_month,delivery_month_label,quote_type,source
2024-08-09,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-12,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-13,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-14,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-15,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-16,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-19,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-20,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-21,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-22,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-23,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-26,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM0125,2331.48,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-27,EBM0225,2349.22,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM0924,2610.26,2024,9,2024-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-28,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-08-29,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-02,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-03,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-04,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-05,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-06,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-09,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-10,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-11,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-12,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-13,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-16,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-17,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-18,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-19,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-20,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-23,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-24,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-25,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM1024,2489.07,2024,10,2024-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM0125,2242.78,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM0225,2259.84,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-26,EBM0325,2454.39,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-27,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-09-30,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-01,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-02,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-03,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-04,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-07,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-08,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM0325,2517.08,2025,3,2025-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-09,EBM0425,2116.85,2025,4,2025-04,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-10,EBM1124,2744.02,2024,11,2024-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-10,EBM1224,2754.77,2024,12,2024-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-10,EBM0125,2300.07,2025,1,2025-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2024-10-10,EBM0225,2317.56,2025,2,2025-02,monthly_baseload,EPIAS_VEP_daily_reference_price
